name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
South Africa,2021-06-09,16.7,5.3,11.1,16.7,5.3,10.8,5.6,70,0.004,100,4.17,rain,0,0,18.4,17.4,84.7,1027.2,50.2,13.3,71.1,6.1,4,,2021-06-09T06:49:36,2021-06-09T17:23:28,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"68264399999,68264099999,FAGM,68363099999,E0397,FAWB,68263099999,68263599999,68269099999,68267499999,68267299999,FAWK,FALA,FASI,FAJB,FAOR"
South Africa,2021-06-10,18.8,5.4,11.4,18.8,5.3,11.2,5.2,68.9,0.7,100,29.17,rain,0,0,16.6,8.4,84.9,1026.6,34.9,13.8,103.5,9,6,,2021-06-10T06:49:59,2021-06-10T17:23:29,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"68264399999,FALA,68264099999,E0397,FAWB,68263099999,F0671,68263599999,68269099999,FAWK"
South Africa,2021-06-11,20.6,3.6,11.4,20.6,2.4,11.1,3.5,62.3,0,0,0,,0,0,35.3,9.2,160.4,1026,4,11.9,131.3,11.4,6,,2021-06-11T06:50:21,2021-06-11T17:23:32,0.03,Clear,Clear conditions throughout the day.,clear-day,"68264399999,FALA,68264099999,FASI,E0397,FAWB,68263099999,F0671,68263599999,68269099999,FAOR,FAWK"
South Africa,2021-06-12,22.8,5.1,13.2,22.8,5.1,13,2.4,53.2,0,0,0,,0,0,31.7,19.1,200.4,1026.4,7,12.6,134.1,11.6,6,,2021-06-12T06:50:42,2021-06-12T17:23:36,0.07,Clear,Clear conditions throughout the day.,clear-day,"68264399999,FALA,68264099999,E0397,FAWB,68263099999,68263599999,68269099999,FAWK"
South Africa,2021-06-13,24.4,6.4,14.3,24.4,5.8,14,-0.6,39.8,0,0,0,,0,0,35.3,18.2,152.7,1026.9,4.5,14.4,135.4,11.6,6,,2021-06-13T06:51:02,2021-06-13T17:23:41,0.1,Clear,Clear conditions throughout the day.,clear-day,"68264399999,FALA,68264099999,E0397,FAWB,68263099999,68263599999,68269099999,FAWK"
South Africa,2021-06-14,23.7,4.7,13.6,23.7,4.7,13.4,0.3,44.2,0,0,0,,0,0,24.1,9.6,172.4,1026.1,3.1,12.6,133.7,11.5,6,,2021-06-14T06:51:22,2021-06-14T17:23:47,0.14,Clear,Clear conditions throughout the day.,clear-day,"68264399999,FALA,68264099999,E0397,FAWB,68263099999,68263599999,68269099999,FAOR,FAWK"
South Africa,2021-06-15,23.4,4.8,13.3,23.4,4.8,13.2,0.2,44.3,0,0,0,,0,0,14.9,9.5,41.9,1024.6,47.9,13.9,129.6,11.2,6,,2021-06-15T06:51:41,2021-06-15T17:23:54,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"68264399999,FALA,68264099999,E0397,FAWB,68263099999,68263599999,68269099999,FAWK"
South Africa,2021-06-16,21.9,3.6,12.4,21.9,3.6,12.3,0,45.4,0,0,0,,0,0,18.5,12.2,352.2,1023.5,2.1,13.6,133.8,11.6,6,,2021-06-16T06:51:59,2021-06-16T17:24:02,0.21,Clear,Clear conditions throughout the day.,clear-day,"68264399999,FALA,68264099999,E0397,FAWB,68263099999,68263599999,68269099999,FAOR,FAWK"
South Africa,2021-06-17,23.6,3.7,12.8,23.6,3.7,12.8,0.7,48.3,0,0,0,,0,0,16.5,12.2,250.6,1024.7,0,14.4,130.8,11.4,6,,2021-06-17T06:52:16,2021-06-17T17:24:11,0.24,Clear,Clear conditions throughout the day.,clear-day,"68264399999,FALA,68264099999,FASI,FAGM,E0397,FAWB,68263099999,68263599999,68269099999,FAOR,FAWK"
South Africa,2021-06-18,24.2,5.7,14.2,24.2,4.7,13.9,1.6,46.4,0,0,0,,0,0,38.9,20.7,114.8,1029.4,3.8,14.3,126.5,10.8,6,,2021-06-18T06:52:33,2021-06-18T17:24:21,0.25,Clear,Clear conditions throughout the day.,clear-day,"68264399999,FALA,68264099999,E0397,FAWB,68263099999,68263599999,68269099999,FAWK"
South Africa,2021-06-19,19.1,5.9,11.5,19.1,5.5,11.1,5.9,71,0,0,0,,0,0,22.3,13.5,91.9,1034.2,28.1,13.6,117.7,10.1,5,,2021-06-19T06:52:48,2021-06-19T17:24:32,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"68264399999,FALA,68264099999,E0397,FAWB,68263099999,68263599999,68269099999,FAWK"
South Africa,2021-06-20,19.2,3.9,11.3,19.2,3.9,11.2,3.2,62.5,0,0,0,,0,0,31.7,10.1,154.7,1032.4,6.2,12.6,121.9,10.5,6,,2021-06-20T06:53:02,2021-06-20T17:24:45,0.35,Clear,Clear conditions throughout the day.,clear-day,"68264399999,FALA,68264099999,FAGM,FASI,E0397,FAWB,68263099999,68263599999,68269099999,FAOR,FAWK"
South Africa,2021-06-21,19.8,2.1,11.1,19.8,2.1,10.8,2.2,56.7,0.1,100,4.17,rain,0,0,25.9,9.8,49.6,1030,3.9,13.2,131.7,11.3,6,,2021-06-21T06:53:16,2021-06-21T17:24:58,0.38,Rain,Clear conditions throughout the day with morning rain.,rain,"FALA,68264399999,FASI,68264099999,E0397,FAWB,68263099999,68263599999,68269099999,FAOR,FAWK"
South Africa,2021-06-22,19.9,2.7,11.2,19.9,2.7,10.9,1.7,55.7,0,0,0,,0,0,35.3,16.1,287,1027,0.4,12.6,134.8,11.5,6,,2021-06-22T06:53:28,2021-06-22T17:25:12,0.42,Clear,Clear conditions throughout the day.,clear-day,"68264399999,68264099999,E0397,FAIR,FAWB,68263099999,68263599999,68269099999,68267499999,FAWK,FALA,FASI,FAOR"
South Africa,2021-06-23,19.4,6.3,12.4,19.4,5.8,12.1,1.6,51.1,0,0,0,,0,0,27.7,10,259.9,1025,9,12.3,140.7,12.1,6,,2021-06-23T06:53:40,2021-06-23T17:25:26,0.45,Clear,Clear conditions throughout the day.,clear-day,"68264399999,FAGM,68264099999,68363099999,E0397,68263099999,FAWB,68263599999,68269099999,68267499999,68267299999,FAWK,FALA,FASI,FAJB,68346399999,FAOR"
South Africa,2021-06-24,21.3,4.6,12.7,21.3,4.3,12.5,1.1,49.1,0,0,0,,0,0,27.7,11.4,252.2,1024.1,9.3,14.4,133.3,11.6,6,,2021-06-24T06:53:50,2021-06-24T17:25:42,0.5,Clear,Clear conditions throughout the day.,clear-day,"68264399999,FALA,68264099999,E0397,FAWB,68263099999,68263599999,68269099999,FAWK"
South Africa,2021-06-25,23,4.7,13.2,23,4.3,13,1.3,48.6,0,0,0,,0,0,46.4,18.4,273.1,1022.5,3.9,14,131.8,11.5,6,,2021-06-25T06:54:00,2021-06-25T17:25:59,0.52,Clear,Clear conditions throughout the day.,clear-day,"68264399999,FALA,68264099999,E0397,FAWB,68263099999,68263599999,68269099999,FAWK"
South Africa,2021-06-26,22.4,6.4,14.1,22.4,5,13.8,-2.1,37,0,0,0,,0,0,59.4,25.7,231.2,1019.9,0.4,14.4,136,11.9,6,,2021-06-26T06:54:08,2021-06-26T17:26:16,0.55,Clear,Clear conditions throughout the day.,clear-day,"68264399999,FALA,68264099999,E0397,FAWB,68263099999,68263599999,68269099999,FAWK"
South Africa,2021-06-27,22.7,1.3,12.2,22.7,1.3,11.7,-4.7,34.1,0,0,0,,0,0,20.4,11.7,248.3,1022.4,0,14.4,141.2,12.3,6,,2021-06-27T06:54:15,2021-06-27T17:26:34,0.59,Clear,Clear conditions throughout the day.,clear-day,"68264399999,FALA,68264099999,E0397,FAWB,68263099999,68263599999,68269099999,FAWK"
South Africa,2021-06-28,23.8,3.1,13.6,23.8,3.1,13.5,-1.6,37.5,0,0,0,,0,0,38.9,22.2,346.5,1022.9,0,14.4,136.1,11.9,6,,2021-06-28T06:54:21,2021-06-28T17:26:53,0.62,Clear,Clear conditions throughout the day.,clear-day,"68264399999,FALA,68264099999,E0397,FAWB,68263099999,F0671,68263599999,68269099999,FAWK"
South Africa,2021-06-29,25.8,6.1,14.9,25.8,6.1,14.9,1,43.2,0,0,0,,0,0,38.9,17.1,328.7,1023.3,1,13,134.3,11.5,6,,2021-06-29T06:54:26,2021-06-29T17:27:13,0.65,Clear,Clear conditions throughout the day.,clear-day,"68264399999,FALA,68264099999,FASI,FAJB,E0397,FAWB,68263099999,68263599999,68269099999,FAOR,FAWK"
South Africa,2021-06-30,25.5,6,15.5,25.5,5.3,15.4,1,41.2,0,0,0,,0,0,37.3,23.2,288.3,1022.8,24.4,12.5,121.6,10.4,6,,2021-06-30T06:54:30,2021-06-30T17:27:33,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"68264399999,FALA,FASI,FAGM,FAJB,E0397,FAWB,68263099999,68263599999,68269099999,FAOR"
South Africa,2021-07-01,22.8,7.5,14,22.8,6.2,13.7,-2.7,36.4,0,0,0,,0,0,40.7,21.8,201.6,1025.4,8,13.5,139.8,12,6,,2021-07-01T06:54:33,2021-07-01T17:27:54,0.75,Clear,Clear conditions throughout the day.,clear-day,"68264399999,68264099999,E0397,FAWB,68263099999,68263599999,68269099999,68267499999,FAWK,FALA,FASI,FAJB,FAOR"
South Africa,2021-07-02,22.8,3.9,12.5,22.8,2.7,11.9,-3.7,37,0,0,0,,0,0,24,15.1,210.6,1028.2,1.6,14.3,139.4,12.2,6,,2021-07-02T06:54:34,2021-07-02T17:28:16,0.75,Clear,Clear conditions throughout the day.,clear-day,"68264399999,FALA,68264099999,FASI,E0397,FAWB,68263099999,F0671,68263599999,68269099999,FAOR,FAWK"
South Africa,2021-07-03,24,2.2,12.4,24,2.2,12.2,-2.1,40.7,0,0,0,,0,0,36.9,17,276.3,1026.7,0,13.5,139.8,12,6,,2021-07-03T06:54:34,2021-07-03T17:28:38,0.78,Clear,Clear conditions throughout the day.,clear-day,"68264399999,FALA,68264099999,E0397,FAWB,68263099999,68263599999,68269099999,FAWK"
South Africa,2021-07-04,25.4,3.3,13.7,25.4,3.3,13.5,-1.4,40.6,0,0,0,,0,0,20.6,12.2,261.2,1025.5,0,13.2,139.8,11.9,6,,2021-07-04T06:54:33,2021-07-04T17:29:01,0.82,Clear,Clear conditions throughout the day.,clear-day,"68264399999,FALA,68264099999,FASI,E0397,FAWB,68263099999,68263599999,68269099999,FAOR,FAWK"
South Africa,2021-07-05,23.7,5.3,13.4,23.7,3.7,12.8,-2.3,37.8,0,0,0,,0,0,20.5,21.4,94.5,1027.8,1.7,12.3,139.2,12.1,6,,2021-07-05T06:54:31,2021-07-05T17:29:24,0.85,Clear,Clear conditions throughout the day.,clear-day,"FALA,68264399999,68264099999,FASI,FAJB,E0397,68263099999,FAWB,68263599999,68269099999,FAOR,FAWK"
South Africa,2021-07-06,17,8.5,11.3,17,6.6,10.5,6.5,74.2,0,0,0,,0,0,37.1,22.4,36.6,1030.1,59.2,12.9,45.1,3.9,2,,2021-07-06T06:54:28,2021-07-06T17:29:48,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"FALA,68264399999,68264099999,FASI,E0397,68263099999,FAWB,68263599999,68269099999,68267499999,FAOR,FAWK"
South Africa,2021-07-07,19.3,3,11.1,19.3,3,10.8,4.4,66.3,0,0,0,,0,0,14.7,11.4,17.9,1028.7,20.6,14.1,140.1,12.1,6,,2021-07-07T06:54:23,2021-07-07T17:30:13,0.91,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"68264399999,FALA,68264099999,E0397,FAWB,68263099999,68263599999,68269099999,FAOR,FAWK"
South Africa,2021-07-08,19.6,4.1,10.9,19.6,4.1,10.9,2,57.5,0,0,0,,0,0,37.4,13.6,337.2,1028.5,14.3,14.2,143.6,12.4,6,,2021-07-08T06:54:17,2021-07-08T17:30:38,0.95,Clear,Clear conditions throughout the day.,clear-day,"68264399999,FALA,68264099999,E0397,FAWB,68263099999,68263599999,68269099999,FAOR,FAWK"
South Africa,2021-07-09,21.4,2.8,11.9,21.4,2.8,11.8,0.9,51.2,0,0,0,,0,0,27.7,13.2,268,1027.6,10.5,14.7,142.6,12.3,6,,2021-07-09T06:54:10,2021-07-09T17:31:03,0.98,Clear,Clear conditions throughout the day.,clear-day,"68264399999,FALA,68264099999,E0397,FAWB,68263099999,68263599999,68269099999,FAWK"
South Africa,2021-07-10,22.2,5.5,12.6,22.2,5.3,12.3,0.6,46.9,1.6,100,12.5,rain,0,0,29.5,12.8,348.2,1028.3,4.1,14.4,142.1,12.2,6,,2021-07-10T06:54:02,2021-07-10T17:31:29,0,Rain,Clear conditions throughout the day with rain clearing later.,rain,"68264399999,FALA,68264099999,E0397,FAWB,68263099999,68263599999,68269099999,FAWK"
South Africa,2021-07-11,22,2.4,12.1,22,2.4,11.9,-0.5,46.7,0,0,0,,0,0,16.6,7.9,351.2,1029.2,0,12.9,141.9,12.2,6,,2021-07-11T06:53:52,2021-07-11T17:31:55,0.05,Clear,Clear conditions throughout the day.,clear-day,"68264399999,68264099999,E0397,FAIR,FAWB,68263099999,68263599999,68269099999,FAWK,FALA,FASI,FAJB,FAOR"
South Africa,2021-07-12,21.2,5,13.1,21.2,5,13,-0.7,40.6,0,0,0,,0,0,29.6,25.7,339.5,1025.5,0,12.3,146.9,12.6,6,,2021-07-12T06:53:41,2021-07-12T17:32:22,0.08,Clear,Clear conditions throughout the day.,clear-day,"68264399999,68264099999,FAGM,E0397,68263099999,FAWB,68263599999,68269099999,FAWK,FALA,FASI,FAJB,FAOR"
South Africa,2021-07-13,13.8,1.3,8.7,13.8,-2.1,6.8,-4.6,40.6,0.5,100,8.33,rain,0,0,48.2,35,208.7,1024.1,0.8,12.4,152.9,13.1,6,,2021-07-13T06:53:29,2021-07-13T17:32:48,0.12,Rain,Clear conditions throughout the day with morning rain.,rain,"68264399999,68264099999,FAGM,E0397,68263099999,FAWB,68263599999,68269099999,68267299999,FAWK,FALA,FASI,FAJB,FAOR"
South Africa,2021-07-14,15.6,-2.1,5.7,15.6,-5.4,4,-6.8,44.4,0,0,0,,0,0,31.5,18.9,124.6,1029.6,0.3,12.5,151,13.3,6,,2021-07-14T06:53:16,2021-07-14T17:33:16,0.16,Clear,Clear conditions throughout the day.,clear-day,"68264399999,68264099999,FAGM,E0397,68263099999,FAWB,68263599999,68269099999,FAWK,FALA,FASI,FAJB,FAOR"
South Africa,2021-07-15,16,5.2,9.2,16,3.6,8.4,2.9,66.1,0.2,100,4.17,rain,0,0,29.5,15.6,26.1,1031.9,51.2,11.7,114.5,9.8,6,,2021-07-15T06:53:01,2021-07-15T17:33:43,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"68264399999,68264099999,E0397,68263099999,FAWB,68263599999,68269099999,68267299999,68267499999,FAWK,FALA,FASI,68361099999,FAJB,FAOR"
South Africa,2021-07-16,16.7,4.9,10.2,16.7,4.2,9.9,4.3,69.9,0,0,0,,0,0,18.2,9.7,62.5,1032.1,52.9,11,99.7,8.5,6,,2021-07-16T06:52:45,2021-07-16T17:34:11,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"68264399999,68264099999,E0397,68263099999,FAWB,68263599999,68269099999,68267299999,FAWK,FALA,FASI,FAJB,FAOR"
South Africa,2021-07-17,17.8,2.7,10.1,17.8,2.5,9.7,-0.6,52.7,0,0,0,,0,0,30.2,14.1,191.6,1030.1,5.5,14.3,146.9,12.6,6,,2021-07-17T06:52:28,2021-07-17T17:34:39,0.25,Clear,Clear conditions throughout the day.,clear-day,"68264399999,FALA,68264099999,E0397,FAWB,68263099999,68263599999,68269099999,FAWK"
South Africa,2021-07-18,19.3,0.4,9.6,19.3,-3,8.4,-7.9,34,0,0,0,,0,0,38.9,23.3,120.4,1031.1,0,14,152,13,6,,2021-07-18T06:52:09,2021-07-18T17:35:07,0.3,Clear,Clear conditions throughout the day.,clear-day,"68264399999,FALA,68264099999,FAJB,E0397,FAWB,68263099999,68263599999,68269099999,FAOR,FAWK"
South Africa,2021-07-19,17.6,0,9,17.6,-1,8.3,-7.5,34.8,0,0,0,,0,0,18.4,10.5,77.7,1029.2,0,13.2,153,13.3,6,,2021-07-19T06:51:49,2021-07-19T17:35:35,0.33,Clear,Clear conditions throughout the day.,clear-day,"68264399999,68264099999,FAGM,E0397,FAWB,68263099999,68263599999,68269099999,68267299999,FAWK,FALA,FAJB,68346399999,FAOR"
South Africa,2021-07-20,17.9,2.7,9.6,17.9,0.9,9.2,-2.8,43,0,0,0,,0,0,31.7,14.1,306.5,1026.2,0,13.3,154.6,13.4,6,,2021-07-20T06:51:28,2021-07-20T17:36:04,0.37,Clear,Clear conditions throughout the day.,clear-day,"68264399999,68264099999,E0397,68263099999,FAWB,68263599999,68269099999,68267299999,FAWK,FALA,FASI,FAJB,FAOR"
South Africa,2021-07-21,19.9,1.6,10.4,19.9,1.6,10,-2.2,46.7,0,0,0,,0,0,44.9,25.3,261,1025.9,2.8,14.1,149.1,12.8,6,,2021-07-21T06:51:06,2021-07-21T17:36:32,0.4,Clear,Clear conditions throughout the day.,clear-day,"68264399999,FALA,68264099999,E0397,FAWB,68263099999,68263599999,68269099999,FAWK"
South Africa,2021-07-22,13.7,1.7,6.9,13.7,-1.6,4.6,-10.5,29.3,0,0,0,,0,0,40.7,24.5,214.1,1029.1,0,13.5,159.2,13.7,6,,2021-07-22T06:50:42,2021-07-22T17:37:01,0.44,Clear,Clear conditions throughout the day.,clear-day,"68264399999,FALA,68264099999,E0397,FAWB,68263099999,68263599999,68269099999,FAOR,FAWK"
South Africa,2021-07-23,15.6,-1.7,6.1,15.6,-5,4.6,-9.5,36.6,0,0,0,,0,0,31.5,17.2,124.4,1030.8,0,11.9,156.7,13.4,6,,2021-07-23T06:50:17,2021-07-23T17:37:30,0.48,Clear,Clear conditions throughout the day.,clear-day,"68264399999,FALA,E0397,FAWB,68263099999,68263599999,68269099999,FAOR"
South Africa,2021-07-24,16.2,1.8,7.3,16.2,-1.7,5.7,-6.3,41.7,3.2,100,12.5,"rain,snow",0,0,23.9,19,101.7,1034.7,3.2,12.5,153.8,13.3,6,,2021-07-24T06:49:51,2021-07-24T17:37:58,0.5,"Snow, Rain",Clear conditions throughout the day with rain or snow clearing later.,rain,"68264399999,FALA,FAGM,E0397,FAWB,68263099999,68263599999,68269099999,FAOR"
South Africa,2021-07-25,16.5,1.1,7.9,16.5,-1.6,7,-3,50.7,0.2,100,4.17,rain,0,0,25.9,12.3,120.3,1034.6,11.6,12.4,158.3,13.7,6,,2021-07-25T06:49:24,2021-07-25T17:38:27,0.54,Rain,Clear conditions throughout the day with early morning rain.,rain,"68264399999,FALA,FAGM,E0397,FAWB,68263099999,68263599999,68269099999,FAOR"
South Africa,2021-07-26,17.6,0,8.1,17.6,-1.3,7.7,-1.7,53.4,0,0,0,,0,0,25.9,11.9,49.7,1032.9,18.4,12.8,160.6,13.9,6,,2021-07-26T06:48:55,2021-07-26T17:38:56,0.57,Clear,Clear conditions throughout the day.,clear-day,"68264399999,FALA,68264099999,E0397,FAWB,68263099999,68263599999,68269099999,FAOR,FAWK"
South Africa,2021-07-27,17.8,0.1,8.5,17.8,0.1,8.2,-1.3,54.3,0,0,0,,0,0,18.3,11.2,12.7,1029.3,0,13.8,161.6,14,6,,2021-07-27T06:48:26,2021-07-27T17:39:25,0.61,Clear,Clear conditions throughout the day.,clear-day,"68264399999,FALA,68264099999,E0397,FAWB,68263099999,68263599999,68269099999,FAWK"
South Africa,2021-07-28,19.1,0.4,9.3,19.1,-1.2,8.9,-2.7,47.5,0,0,0,,0,0,24.5,12.6,255.1,1026.5,0,14.4,164.6,14.3,6,,2021-07-28T06:47:55,2021-07-28T17:39:54,0.64,Clear,Clear conditions throughout the day.,clear-day,"68264399999,FALA,68264099999,E0397,FAWB,68263099999,68263599999,68269099999,FAWK"
South Africa,2021-07-29,21.4,2.4,11.6,21.4,2.4,11.4,-3.1,40.6,0,0,0,,0,0,37.4,19.6,183,1027.9,0,14.3,162.4,14.1,6,,2021-07-29T06:47:23,2021-07-29T17:40:23,0.67,Clear,Clear conditions throughout the day.,clear-day,"68264399999,FALA,68264099999,FASI,E0397,FAWB,68263099999,68263599999,68269099999,FAOR,FAWK"
South Africa,2021-07-30,21.6,4.1,12.7,21.6,2.9,12.3,-3.7,34.1,0,0,0,,0,0,33.2,18.2,91.7,1033.4,0,12.9,158.4,13.6,6,,2021-07-30T06:46:49,2021-07-30T17:40:52,0.7,Clear,Clear conditions throughout the day.,clear-day,"68264399999,FALA,68264099999,FASI,E0397,FAWB,68263099999,68263599999,68269099999,FAOR,FAWK"
South Africa,2021-07-31,22,2.5,11.9,22,2.5,11.5,1,52.8,0,0,0,,0,0,12.3,10.5,59.5,1034.8,3,14.4,153.8,13.4,6,,2021-07-31T06:46:15,2021-07-31T17:41:20,0.75,Clear,Clear conditions throughout the day.,clear-day,"68264399999,FALA,68264099999,E0397,FAWB,68263099999,68263599999,68269099999,FAWK"
South Africa,2021-08-01,22.8,2.1,12.4,22.8,2.1,12.2,-2,41.8,0,0,0,,0,0,29.5,11.3,242.4,1031,0,14.4,164.9,14.2,6,,2021-08-01T06:45:39,2021-08-01T17:41:49,0.77,Clear,Clear conditions throughout the day.,clear-day,"68264399999,FALA,68264099999,E0397,FAWB,68263099999,68263599999,68269099999,FAWK"
South Africa,2021-08-02,26.6,3.9,14.8,26.6,2.5,14.2,-6.8,27.3,0,0,0,,0,0,35,21.4,130.7,1027.7,0,14.4,161.2,13.9,7,,2021-08-02T06:45:02,2021-08-02T17:42:18,0.8,Clear,Clear conditions throughout the day.,clear-day,"68264399999,FALA,68264099999,E0397,FAWB,68263099999,68263599999,68269099999,FAWK"
South Africa,2021-08-03,21.2,7.2,13.3,21.2,5.5,13,2.8,51.1,0,0,0,,0,0,37.1,16.2,50.4,1030,21.8,14.2,159.8,13.7,6,,2021-08-03T06:44:25,2021-08-03T17:42:46,0.83,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"68264399999,FALA,68264099999,E0397,FAWB,68263099999,68263599999,68269099999,FAWK"
South Africa,2021-08-04,22.4,5,13.8,22.4,5,13.7,3.1,52.1,0,0,0,,0,0,24.1,8.4,101.2,1028.8,2.9,14,159.5,13.7,6,,2021-08-04T06:43:46,2021-08-04T17:43:15,0.87,Clear,Clear conditions throughout the day.,clear-day,"68264399999,FALA,68264099999,E0397,FAIR,FAWB,68263099999,68263599999,68269099999,FAOR,FAWK"
South Africa,2021-08-05,23.4,4.3,13.8,23.4,4.3,13.8,0.9,46.3,0,0,0,,0,0,14.8,8,318.3,1026.6,4,14,159.9,13.6,6,,2021-08-05T06:43:06,2021-08-05T17:43:43,0.9,Clear,Clear conditions throughout the day.,clear-day,"68264399999,FALA,68264099999,E0397,FAWB,68263099999,68263599999,68269099999,FAWK"
South Africa,2021-08-06,25.3,5.6,15.1,25.3,5.6,15.1,0.6,41.5,0,0,0,,0,0,40,17.5,297.9,1025.1,0.3,13.6,161.6,13.9,6,,2021-08-06T06:42:24,2021-08-06T17:44:11,0.93,Clear,Clear conditions throughout the day.,clear-day,"68264399999,FALA,68264099999,E0397,FAIR,FAWB,68263099999,68263599999,68269099999,FAOR,FAWK"
South Africa,2021-08-07,25.6,8.2,16,25.6,7.1,15.8,-7.7,21.5,0,0,0,,0,0,25.9,12.3,170.7,1026.3,0,14,174.1,15.2,7,,2021-08-07T06:41:42,2021-08-07T17:44:39,0.96,Clear,Clear conditions throughout the day.,clear-day,"68264399999,FALA,68264099999,FASI,E0397,FAWB,68263099999,68263599999,68269099999,FAOR,FAWK"
South Africa,2021-08-08,25,4.3,14.8,25,4.3,14.7,-0.4,37.5,0,0,0,,0,0,29.5,13,330.9,1026.6,0.1,13.5,170.1,14.7,7,,2021-08-08T06:40:59,2021-08-08T17:45:07,0,Clear,Clear conditions throughout the day.,clear-day,"68264399999,FALA,68264099999,E0397,FAWB,68263099999,68263599999,68269099999,FAWK"
South Africa,2021-08-09,26.2,6.8,16.4,26.2,6.8,16.4,0.5,38.1,0,0,0,,0,0,46.4,24.6,271.7,1023.9,38.2,14,162.2,13.9,6,,2021-08-09T06:40:15,2021-08-09T17:45:34,0.03,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"68264399999,FALA,68264099999,E0397,FAWB,68263099999,68263599999,68269099999,FAOR,FAWK"
South Africa,2021-08-10,18.3,7.7,12.8,18.3,5.9,12.5,2.9,52.4,0,0,0,,0,0,42.5,23.2,109.4,1027.2,48.7,13.6,106.6,9,5,,2021-08-10T06:39:30,2021-08-10T17:46:02,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"68264399999,FALA,68264099999,FASI,E0397,FAWB,68263099999,68263599999,68269099999,FAOR,FAWK"
South Africa,2021-08-11,19.8,7.4,12.2,19.8,5.5,11.7,5.6,66.6,0.2,100,8.33,rain,0,0,31.7,19.1,352,1025.2,57.7,12.6,143,12.2,7,,2021-08-11T06:38:43,2021-08-11T17:46:29,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"68264399999,FAGM,68264099999,E0397,FAWB,68263099999,68263599999,68269099999,68267299999,FAWK,FALA,FASI,FAJB,FAOR"
South Africa,2021-08-12,24.3,6.1,14.9,24.3,6.1,14.9,3.9,52.9,0,0,0,,0,0,46.4,24.4,319.3,1020.6,3.7,13.9,160.7,13.8,6,,2021-08-12T06:37:56,2021-08-12T17:46:56,0.14,Clear,Clear conditions throughout the day.,clear-day,"68264399999,FALA,68264099999,E0397,FAWB,68263099999,68263599999,68269099999,FAWK"
South Africa,2021-08-13,18.6,7.8,12.5,18.6,5.1,11.9,3.9,56.4,2,100,16.67,rain,0,0,57.6,34.1,106.5,1025.8,34.8,13.2,120.1,10.4,5,,2021-08-13T06:37:08,2021-08-13T17:47:23,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"68264399999,FALA,68264099999,E0397,FAWB,68263099999,68263599999,68269099999,FAOR,FAWK"
South Africa,2021-08-14,14.8,6.3,10.3,14.8,3.5,9,4.5,68.1,0,0,0,,0,0,48.2,27.9,59.7,1030.5,68.5,14.4,62.2,5.1,2,,2021-08-14T06:36:19,2021-08-14T17:47:50,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"68264399999,FALA,68264099999,E0397,FAWB,68263099999,68263599999,68269099999,FAWK"
South Africa,2021-08-15,18.1,8.1,12,18.1,5.7,11.1,7.2,74,0.7,100,29.17,rain,0,0,44.6,16.5,28.2,1028.7,67,12.2,73.1,6.3,3,,2021-08-15T06:35:29,2021-08-15T17:48:17,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"68264399999,FALA,68264099999,E0397,FAWB,68263099999,68263599999,68269099999,FAWK"
South Africa,2021-08-16,22.3,7.2,13.7,22.3,5.8,13.3,6.4,65.1,0,0,0,,0,0,27.7,14.4,49.8,1028.4,12.3,14.4,170,14.6,6,,2021-08-16T06:34:39,2021-08-16T17:48:43,0.28,Clear,Clear conditions throughout the day.,clear-day,"68264399999,FALA,68264099999,E0397,FAWB,68263099999,68263599999,68269099999,FAWK"
South Africa,2021-08-17,22.8,7.7,14.3,22.8,6.2,14.1,5.6,59.6,0,0,0,,0,0,20.6,15.6,17,1025.8,7.8,13.4,168.5,14.6,6,,2021-08-17T06:33:47,2021-08-17T17:49:10,0.32,Clear,Clear conditions throughout the day.,clear-day,"68264399999,FALA,68264099999,E0397,FAWB,68263099999,68263599999,68269099999,FAOR,FAWK"
